date,mvrv_z_score
2017-07-02,4.012327248770308
2017-07-03,4.033391257805116
2017-07-04,4.138907215899958
2017-07-05,4.134897156379777
2017-07-06,4.090787403789275
2017-07-07,3.762341685625728
2017-07-08,3.9167415251544537
2017-07-09,3.7844628575147574
2017-07-10,3.3734132544175193
2017-07-11,3.306976950215891
2017-07-12,3.427677829840511
2017-07-13,3.3219046333818234
2017-07-14,3.024094502146501
2017-07-15,2.498655696274235
2017-07-16,2.2899980107204687
2017-07-17,3.0156329694148525
2017-07-18,3.190527109713732
2017-07-19,3.078433886498865
2017-07-20,4.367666831854428
2017-07-21,3.941810707427559
2017-07-22,4.277604983103145
2017-07-23,4.075767513427114
2017-07-24,4.0512835275222825
2017-07-25,3.5815728466690175
2017-07-26,3.46161751695395
2017-07-27,3.735667024147605
2017-07-28,3.964006512978005
2017-07-29,3.716961206097983
2017-07-30,3.705157927946995
2017-07-31,3.932233421452241
2017-08-01,3.5999168695175885
2017-08-02,3.497977657559085
2017-08-03,3.647581128303115
2017-08-04,3.7133695284956
2017-08-05,4.494206403681027
2017-08-06,4.351878036956894
2017-08-07,4.6294721096475815
2017-08-08,4.617463801377121
2017-08-09,4.402679051756262
2017-08-10,4.5418405858967805
2017-08-11,4.943167405300169
2017-08-12,5.3274440480088545
2017-08-13,5.622627150983997
2017-08-14,6.058662210428612
2017-08-15,5.648076092183173
2017-08-16,6.004309495506224
2017-08-17,5.728505284888372
2017-08-18,5.291888637483285
2017-08-19,5.283262913312943
2017-08-20,5.147747562891055
2017-08-21,4.876065224912969
2017-08-22,5.038299636145834
2017-08-23,5.056052862166301
2017-08-24,5.3574696243730315
2017-08-25,5.353109592557287
2017-08-26,5.305254208643762
2017-08-27,5.244616049546912
2017-08-28,5.248520485840389
2017-08-29,5.559176541733818
2017-08-30,5.47709592904084
2017-08-31,5.64840793598769
2017-09-01,5.893198101588127
2017-09-02,5.218198369631859
2017-09-03,5.215871177544132
2017-09-04,4.688277704274516
2017-09-05,4.75259782638454
2017-09-06,5.028763821355808
2017-09-07,4.972872317286525
2017-09-08,4.449926980216096
2017-09-09,4.411586258223114
2017-09-10,4.245547039723057
2017-09-11,4.142905486876959
2017-09-12,4.04672777941291
2017-09-13,3.5471343405778692
2017-09-14,2.5486804844455757
2017-09-15,3.286563207924791
2017-09-16,3.2683296770328867
2017-09-17,3.236542268303074
2017-09-18,3.776482641620187
2017-09-19,3.523438214036885
2017-09-20,3.4846223881668723
2017-09-21,3.028923958035133
2017-09-22,3.013972068231757
2017-09-23,3.2502550096847425
2017-09-24,3.0661576725936373
2017-09-25,3.4074973242336077
2017-09-26,3.339020233856202
2017-09-27,3.789070188978731
2017-09-28,3.736742237010899
2017-09-29,3.6603327300013633
2017-09-30,3.889024814948087
2017-10-01,3.925943042523549
2017-10-02,3.916651951981162
2017-10-03,3.760636056223893
2017-10-04,3.61203944581516
2017-10-05,3.7281545407560617
2017-10-06,3.771788103271986
2017-10-07,3.833439950594159
2017-10-08,4.047147981962753
2017-10-09,4.237739091689346
2017-10-10,4.152769660462026
2017-10-11,4.216862788222974
2017-10-12,5.012989448119128
2017-10-13,5.210828529223808
2017-10-14,5.411698732622248
2017-10-15,5.188307946231319
2017-10-16,5.199154921843737
2017-10-17,4.932069891277332
2017-10-18,4.853001045779766
2017-10-19,4.963876148574064
2017-10-20,5.298876874333737
2017-10-21,5.253132355481058
2017-10-22,5.164273565275476
2017-10-23,4.931310528852303
2017-10-24,4.413846844430564
2017-10-25,4.651620662447281
2017-10-26,4.796206199691903
2017-10-27,4.6098419573596825
2017-10-28,4.555266524094708
2017-10-29,5.040335461510732
2017-10-30,4.914052538060699
2017-10-31,5.241711736038099
2017-11-01,5.527960073111699
2017-11-02,5.82246299688669
2017-11-03,5.911805880948243
2017-11-04,6.109033461608613
2017-11-05,5.967183315206274
2017-11-06,5.450757846398031
2017-11-07,5.530180081634828
2017-11-08,5.856057095256967
2017-11-09,5.394008041280563
2017-11-10,4.78675266377934
2017-11-11,4.4297145015163535
2017-11-12,3.85444601748995
2017-11-13,4.518436488771888
2017-11-14,4.539098746535827
2017-11-15,5.226355068822055
2017-11-16,5.709564441729738
2017-11-17,5.512740470430055
2017-11-18,5.535154188558653
2017-11-19,5.692166334075708
2017-11-20,5.828211910340524
2017-11-21,5.5311552595064795
2017-11-22,5.649343453500076
2017-11-23,5.423275049346249
2017-11-24,5.49436776044704
2017-11-25,5.927180999522309
2017-11-26,6.38304870041093
2017-11-27,6.638121184605449
2017-11-28,6.6487248911068395
2017-11-29,6.428343930175954
2017-11-30,6.456102169395452
2017-12-01,7.096601181442046
2017-12-02,7.012511109013514
2017-12-03,7.17784040380279
2017-12-04,7.326455405309992
2017-12-05,7.251374946378156
2017-12-06,8.87571802888075
2017-12-07,11.0107230286453
2017-12-08,10.005040647842492
2017-12-09,8.629746495969902
2017-12-10,8.587004919911722
2017-12-11,9.58771407507216
2017-12-12,9.619467706768862
2017-12-13,8.78212964423701
2017-12-14,8.60953282392048
2017-12-15,9.038316602392154
2017-12-16,10.011737437713684
2017-12-17,9.504120618674015
2017-12-18,9.056070991484454
2017-12-19,8.157881866900128
2017-12-20,7.208219008017286
2017-12-21,6.586176418196209
2017-12-22,5.579256121633791
2017-12-23,5.903230712172832
2017-12-24,5.419194603895974
2017-12-25,5.397680701596663
2017-12-26,6.244030284104165
2017-12-27,5.9984793125506135
2017-12-28,5.261509679339491
2017-12-29,5.3887611519378975
2017-12-30,4.314137861125967
2017-12-31,4.9254161028399475
2018-01-01,4.62219943198198
2018-01-02,5.317493451385078
2018-01-03,5.37959725796394
2018-01-04,5.35116308315607
2018-01-05,6.200711183389586
2018-01-06,6.1946594441693295
2018-01-07,5.612502733914305
2018-01-08,4.95981046709038
2018-01-09,4.600110569559265
2018-01-10,4.769970395947391
2018-01-11,3.974925411451577
2018-01-12,4.1786738318730565
2018-01-13,4.334953877317352
2018-01-14,4.07787493565109
2018-01-15,3.9637380593750993
2018-01-16,2.951276950539774
2018-01-17,2.7982268461638595
2018-01-18,2.853256951744121
2018-01-19,2.9474035886507632
2018-01-20,3.523730055901059
2018-01-21,2.8624295492628553
2018-01-22,2.5131677983614193
2018-01-23,2.5721434231094085
2018-01-24,2.7667978172921814
2018-01-25,2.6953253077509833
2018-01-26,2.674814434055107
2018-01-27,2.788089176069483
2018-01-28,2.876265714801274
2018-01-29,2.661937404593548
2018-01-30,2.108838523895581
2018-01-31,2.174984490299229
2018-02-01,1.6913681937186564
2018-02-02,1.611349084097241
2018-02-03,1.7511555690586669
2018-02-04,1.3379892623606162
2018-02-05,0.7546661991885747
2018-02-06,1.1962566814140212
2018-02-07,1.0970816118159703
2018-02-08,1.3601251857869672
2018-02-09,1.5835247931865788
2018-02-10,1.520819242309156
2018-02-11,1.3078854380496907
2018-02-12,1.6678409387379056
2018-02-13,1.4953658146269428
2018-02-14,1.9290948891550108
2018-02-15,2.175753858301851
2018-02-16,2.2463642683546197
2018-02-17,2.624006870117064
2018-02-18,2.375807111299867
2018-02-19,2.6480902559822828
2018-02-20,2.718954608531369
2018-02-21,2.3842800923102336
2018-02-22,2.0608752821305685
2018-02-23,2.1759036634273916
2018-02-24,1.9496882623075444
2018-02-25,1.881721967694649
2018-02-26,2.1829577753813556
2018-02-27,2.326965960014956
2018-02-28,2.173694540654235
2018-03-01,2.4034379964590316
2018-03-02,2.4431879511774275
2018-03-03,2.610256834825278
2018-03-04,2.611834404885086
2018-03-05,2.6218379432886656
2018-03-06,2.2757818392879656
2018-03-07,1.9343000169292308
2018-03-08,1.696259599330392
2018-03-09,1.690307661670968
2018-03-10,1.4701208497434362
2018-03-11,1.777013661906908
2018-03-12,1.624199250315762
2018-03-13,1.624202347153035
2018-03-14,1.2305869834229042
2018-03-15,1.240586184786932
2018-03-16,1.275090436855316
2018-03-17,1.0829530117969686
2018-03-18,1.2132004367260856
2018-03-19,1.3615416178795638
2018-03-20,1.4979740706936415
2018-03-21,1.5057982184852643
2018-03-22,1.4156282303538648
2018-03-23,1.4561536292570338
2018-03-24,1.395864473981656
2018-03-25,1.3130884836025307
2018-03-26,1.2046511250858665
2018-03-27,1.0534673104719965
2018-03-28,1.1231936873593178
2018-03-29,0.8040820536905051
2018-03-30,0.6819483521917546
2018-03-31,0.7111312191838561
2018-04-01,0.6619452053550227
2018-04-02,0.752542566733535
2018-04-03,0.9157951475141468
2018-04-04,0.6703130347154459
2018-04-05,0.6586852837489298
2018-04-06,0.5859619407208542
2018-04-07,0.6984461610842015
2018-04-08,0.7484637064318034
2018-04-09,0.6423181924853426
2018-04-10,0.6775328027731962
2018-04-11,0.7194116490372773
2018-04-12,1.1288720575365432
2018-04-13,1.1126631890749028
2018-04-14,1.158712538208999
2018-04-15,1.2879110384007135
2018-04-16,1.1643138043702133
2018-04-17,1.0951544081003584
2018-04-18,1.2114265485011633
2018-04-19,1.2470133414607554
2018-04-20,1.4652127514006474
2018-04-21,1.4660757266203337
2018-04-22,1.4449103052542354
2018-04-23,1.4921978577761237
2018-04-24,1.7839630435561022
2018-04-25,1.5039744750682371
2018-04-26,1.599113950675793
2018-04-27,1.5059184387745173
2018-04-28,1.6356006037703157
2018-04-29,1.6604671505193829
2018-04-30,1.5814622579140931
2018-05-01,1.529327599205637
2018-05-02,1.578212267908192
2018-05-03,1.7784748051977912
2018-05-04,1.7575258732293817
2018-05-05,1.8020065751935452
2018-05-06,1.724192857833339
2018-05-07,1.6101732614336697
2018-05-08,1.5659477343084685
2018-05-09,1.5861560799135297
2018-05-10,1.4884051875558006
2018-05-11,1.243666691823618
2018-05-12,1.271716325220501
2018-05-13,1.351564022907242
2018-05-14,1.3308171916207292
2018-05-15,1.2488417365224778
2018-05-16,1.1791707788739187
2018-05-17,1.06142789350547
2018-05-18,1.1347085836718152
2018-05-19,1.132855145188758
2018-05-20,1.238095671448525
2018-05-21,1.196837962599655
2018-05-22,1.0542396160362772
2018-05-23,0.8601900367931407
2018-05-24,0.8820310030074768
2018-05-25,0.811790255750664
2018-05-26,0.7887228570820054
2018-05-27,0.7902241920476464
2018-05-28,0.7094885532844702
2018-05-29,0.8348448538355663
2018-05-30,0.8074618511968674
2018-05-31,0.8444661963107363
2018-06-01,0.8634133554859647
2018-06-02,0.903806649364709
2018-06-03,0.9316589054872076
2018-06-04,0.846715026744438
2018-06-05,0.8952706327813481
2018-06-06,0.9046767231680196
2018-06-07,0.915415866903142
2018-06-08,0.8989172506299807
2018-06-09,0.8905308833201779
2018-06-10,0.5695915059737129
2018-06-11,0.6090879259925259
2018-06-12,0.5000252990258709
2018-06-13,0.4257140003246414
2018-06-14,0.5380667592178067
2018-06-15,0.4653847747866012
2018-06-16,0.4996329546532688
2018-06-17,0.4857465521790426
2018-06-18,0.5763656471482094
2018-06-19,0.5867776621913281
2018-06-20,0.5946532782277887
2018-06-21,0.5776143117412827
2018-06-22,0.3321648336487956
2018-06-23,0.3655761039748639
2018-06-24,0.3610418141108469
2018-06-25,0.4048171597367389
2018-06-26,0.3434360385838573
2018-06-27,0.382709019432435
2018-06-28,0.2871278638004008
2018-06-29,0.4179874754039787
2018-06-30,0.4842476978522131
2018-07-01,0.4809725205023654
2018-07-02,0.5688670418150391
2018-07-03,0.5279569952314561
2018-07-04,0.5619409134633758
2018-07-05,0.5789806131175766
2018-07-06,0.5870120602643347
2018-07-07,0.6626452194007627
2018-07-08,0.6250626564957457
2018-07-09,0.6183223730926871
2018-07-10,0.462520873854405
2018-07-11,0.4886151378580689
2018-07-12,0.4039823819390904
2018-07-13,0.4310996443874463
2018-07-14,0.4483271770578094
2018-07-15,0.4839124829712594
2018-07-16,0.6142119911316214
2018-07-17,0.8427039715636048
2018-07-18,0.8631679313312315
2018-07-19,0.8956591393527673
2018-07-20,0.8511894290550762
2018-07-21,0.8734713717068923
2018-07-22,0.8721087388100115
2018-07-23,0.981882494424638
2018-07-24,1.220965749922433
2018-07-25,1.1608926894860172
2018-07-26,1.0632307854552905
2018-07-27,1.1419360878285405
2018-07-28,1.1486531494644814
2018-07-29,1.1690926875750325
2018-07-30,1.139785210876106
2018-07-31,0.9923664135153092
2018-08-01,0.931670717583948
2018-08-02,0.9116432788220926
2018-08-03,0.8653283529263969
2018-08-04,0.7146628652844361
2018-08-05,0.7243815061099128
2018-08-06,0.6856112603732513
2018-08-07,0.6141634050603805
2018-08-08,0.4486892718701533
2018-08-09,0.5506570566380613
2018-08-10,0.4043424017971739
2018-08-11,0.477256763729073
2018-08-12,0.4619121807832682
2018-08-13,0.4508539261416693
2018-08-14,0.423930431782773
2018-08-15,0.4532236105106347
2018-08-16,0.4646327665435441
2018-08-17,0.5592038780580908
2018-08-18,0.5066344408899015
2018-08-19,0.5303187355043505
2018-08-20,0.4602592097621625
2018-08-21,0.5265018241540877
2018-08-22,0.4830809510502661
2018-08-23,0.5419120844491804
2018-08-24,0.6042605391233333
2018-08-25,0.6272329487986108
2018-08-26,0.6060659050075414
2018-08-27,0.664993646689225
2018-08-28,0.7457127115994284
2018-08-29,0.7241791571980384
2018-08-30,0.6983960432770435
2018-08-31,0.7188656428249992
2018-09-01,0.7736179160972431
2018-09-02,0.8035759132991526
2018-09-03,0.8003482790266425
2018-09-04,0.8323554855860434
2018-09-05,0.6383032790348271
2018-09-06,0.5343261360359911
2018-09-07,0.509277556275707
2018-09-08,0.4172643989000218
2018-09-09,0.4509164992919271
2018-09-10,0.4590869182078817
2018-09-11,0.4601085770309678
2018-09-12,0.4726810357405423
2018-09-13,0.5359250684171477
2018-09-14,0.5346798041451313
2018-09-15,0.5405859001057634
2018-09-16,0.5288437726487181
2018-09-17,0.4488967708828953
2018-09-18,0.4809878370594713
2018-09-19,0.4917900442531942
2018-09-20,0.540658817888637
2018-09-21,0.6181684334669925
2018-09-22,0.612534585417171
2018-09-23,0.6089155879986643
2018-09-24,0.5653614978417981
2018-09-25,0.5148962264637986
2018-09-26,0.5323533473620685
2018-09-27,0.6034478310682106
2018-09-28,0.5877564833542386
2018-09-29,0.5795246555912159
2018-09-30,0.5800127410005166
2018-10-01,0.5669833806698633
2018-10-02,0.5553349738497356
2018-10-03,0.5382686885034977
2018-10-04,0.5654174365271649
2018-10-05,0.5809397509078453
2018-10-06,0.5699269001482099
2018-10-07,0.5835320451324869
2018-10-08,0.593452193455327
2018-10-09,0.5884237845615423
2018-10-10,0.5695448814443103
2018-10-11,0.4537331400863858
2018-10-12,0.4619567962965923
2018-10-13,0.468142727445663
2018-10-14,0.468784185602451
2018-10-15,0.5820249528509752
2018-10-16,0.5817739904015325
2018-10-17,0.5633489874545299
2018-10-18,0.538868393378166
2018-10-19,0.5333908977005883
2018-10-20,0.5492051124129941
2018-10-21,0.549269247887115
2018-10-22,0.5494252883624832
2018-10-23,0.5445800864682583
2018-10-24,0.5537490080920909
2018-10-25,0.5478570503150108
2018-10-26,0.5498060038364092
2018-10-27,0.5492584352553865
2018-10-28,0.5543419088605626
2018-10-29,0.4984440564138389
2018-10-30,0.5015267688568739
2018-10-31,0.4942888929891107
2018-11-01,0.5186193947887562
2018-11-02,0.5193431423507535
2018-11-03,0.5111273955409509
2018-11-04,0.4939970201642217
2018-11-05,0.5325711624541632
2018-11-06,0.5454015812946991
2018-11-07,0.5704309511771931
2018-11-08,0.544232177339588
2018-11-09,0.5200447347702771
2018-11-10,0.5229001866961042
2018-11-11,0.5208414575514926
2018-11-12,0.5164153399211573
2018-11-13,0.5090525520237754
2018-11-14,0.2806494304933283
2018-11-15,0.2661581863148434
2018-11-16,0.2438389995290404
2018-11-17,0.2377980950909488
2018-11-18,0.2619379539198877
2018-11-19,0.0034909284636364
2018-11-20,-0.1622025984093169
2018-11-21,-0.0810321725298845
2018-11-22,-0.1668119231902759
2018-11-23,-0.1712628669541779
2018-11-24,-0.3287327299951381
2018-11-25,-0.2821712957582732
2018-11-26,-0.3658725364225195
2018-11-27,-0.3444935808420195
2018-11-28,-0.1801469991273167
2018-11-29,-0.1710279624141598
2018-11-30,-0.2663065129997134
2018-12-01,-0.1988724113185047
2018-12-02,-0.2231948860380143
2018-12-03,-0.3122825904716558
2018-12-04,-0.2903143692105862
2018-12-05,-0.3571966473283723
2018-12-06,-0.4323047369591969
2018-12-07,-0.4687639709321852
2018-12-08,-0.4414534293706843
2018-12-09,-0.3897301359887982
2018-12-10,-0.4272047863612706
2018-12-11,-0.4503261720137021
2018-12-12,-0.426174932042563
2018-12-13,-0.4855963914066133
2018-12-14,-0.5025834250036028
2018-12-15,-0.508580412538129
2018-12-16,-0.499118165229634
2018-12-17,-0.3918752622913989
2018-12-18,-0.3307279531856739
2018-12-19,-0.312203150754226
2018-12-20,-0.1745391177585701
2018-12-21,-0.2542431759728165
2018-12-22,-0.2133233768823967
2018-12-23,-0.2175283975573121
2018-12-24,-0.1771012822345291
2018-12-25,-0.282676460336335
2018-12-26,-0.2662996942900449
2018-12-27,-0.3416096568226836
2018-12-28,-0.2343407034031567
2018-12-29,-0.2198145498502805
2018-12-30,-0.2533607023107687
2018-12-31,-0.2973482244538079
