date,spot_cvd_sum
2023-07-28,-2177.2359401713247
2023-07-29,57.93766108305158
2023-07-30,-1367.7052096142434
2023-07-31,-1547.6338085303094
2023-08-01,-3730.3197252041846
2023-08-02,-3324.0386560105844
2023-08-03,-1577.5141186232509
2023-08-04,-3998.3901615935674
2023-08-05,-1566.5502445261252
2023-08-06,-728.7542509576003
2023-08-07,-2004.094483951414
2023-08-08,5572.451891555472
2023-08-09,-1147.203933020936
2023-08-10,-3954.032748147713
2023-08-11,-2543.059747741204
2023-08-12,-1291.5173723317318
2023-08-13,-1614.3989200782084
2023-08-14,-3080.6516995114875
2023-08-15,-5073.75152903236
2023-08-16,-8252.654893677663
2023-08-17,-19578.495861077135
2023-08-18,-6886.620084965615
2023-08-19,-352.8815339506397
2023-08-20,140.48571627007965
2023-08-21,-4113.623407945029
2023-08-22,-3903.380977128441
2023-08-23,2654.8241203102216
2023-08-24,-4186.356525417445
2023-08-25,-1130.9439165969145
2023-08-26,-1252.4197949089976
2023-08-27,114.6746395690074
2023-08-28,-2559.4989921285005
2023-08-29,4695.41072541727
2023-08-30,-4808.467643341959
2023-08-31,-6696.59536442247
2023-09-01,-4388.188875701961
2023-09-02,-1302.8146211214018
2023-09-03,224.65040456055405
2023-09-04,-3637.4828625867535
2023-09-05,-4015.827442476362
2023-09-06,-3329.2163153291212
2023-09-07,1694.3235618429976
2023-09-08,-932.9312055039104
2023-09-09,-652.3592353067617
2023-09-10,-2139.455158315625
2023-09-11,-7616.203311585687
2023-09-12,-1424.6344338973363
2023-09-13,-1329.8092297531489
2023-09-14,1455.6173635963553
2023-09-15,-279.7282386823345
2023-09-16,-2120.5798191140934
2023-09-17,-1429.2473524688396
2023-09-18,1400.736869851649
2023-09-19,339.9748311760862
2023-09-20,-534.3568088507105
2023-09-21,-4206.499147664211
2023-09-22,-2120.4634211015355
2023-09-23,91.2286472004927
2023-09-24,-2992.811508339245
2023-09-25,-189.02092618924877
2023-09-26,-1696.079706222586
2023-09-27,-1493.61237475266
2023-09-28,4238.2001491892115
2023-09-29,11.863876086220298
2023-09-30,863.6596459437743
2023-10-01,3629.2517977014454
2023-10-02,-100.60407643057944
2023-10-03,-2867.9581249733847
2023-10-04,797.7152722718367
2023-10-05,-1902.7386387792696
2023-10-06,940.9458379398418
2023-10-07,-1012.933103030317
2023-10-08,-2156.0537327633997
2023-10-09,-5261.250011967448
2023-10-10,-3172.0567290334375
2023-10-11,-7866.981778609264
2023-10-12,-3844.765739695446
2023-10-13,-1497.1987674569014
2023-10-14,-949.7478368229174
2023-10-15,2999.064038337557
2023-10-16,10622.17899045806
2023-10-17,-1412.7920675889634
2023-10-18,-1518.5131704609423
2023-10-19,1602.7180498171492
2023-10-20,5584.601936209342
2023-10-21,964.4990176008416
2023-10-22,-841.6890052346133
2023-10-23,8921.574989536814
2023-10-24,4327.977105283308
2023-10-25,-43.82963679616801
2023-10-26,-2685.394938472758
2023-10-27,-6873.616544996202
2023-10-28,-1191.26908057917
2023-10-29,-540.6614548341888
2023-10-30,-3846.742911416727
2023-10-31,-1713.4854685635032
2023-11-01,-137.84819356209653
2023-11-02,-2655.5608140179347
2023-11-03,-2255.5348683745515
2023-11-04,1239.542836946523
2023-11-05,-883.0577849743137
2023-11-06,367.4377621172006
2023-11-07,1195.834687747583
2023-11-08,3235.382191164536
2023-11-09,7844.175107406168
2023-11-10,-586.4721574214338
2023-11-11,-2165.599937950231
2023-11-12,-679.7517649616273
2023-11-13,-3404.7954516438285
2023-11-14,-6469.186995448828
2023-11-15,4477.29144295631
2023-11-16,-7824.891484728306
2023-11-17,-231.96111016755395
2023-11-18,-1068.421865135692
2023-11-19,892.7900022708476
2023-11-20,-1560.8580058950809
2023-11-21,-6899.78325501999
2023-11-22,3479.283639241843
2023-11-23,-2126.665162148849
2023-11-24,2477.9564717118087
2023-11-25,-2273.8923516631144
2023-11-26,-1561.3373551772645
2023-11-27,-1459.956040830161
2023-11-28,2606.5143863186076
2023-11-29,-1065.4814155063614
2023-11-30,-772.60570466404
2023-12-01,3483.122436348644
2023-12-02,44.857529694944645
2023-12-03,933.9520263718524
2023-12-04,-1930.557072742894
2023-12-05,3178.9312441871393
2023-12-06,-2291.421251347316
2023-12-07,-4274.480827586235
2023-12-08,-647.7588079926509
2023-12-09,-5751.191919598528
2023-12-10,-2089.2882271534454
2023-12-11,-9183.492499410651
2023-12-12,38.34090631219328
2023-12-13,-1571.6952390889585
2023-12-14,-975.73827789249
2023-12-15,-1502.2367855351667
2023-12-16,658.3912042180974
2023-12-17,-3334.4694079429596
2023-12-18,-1442.8204386545735
2023-12-19,-312.06313053716065
2023-12-20,1199.4064530041867
2023-12-21,-208.18050736002635
2023-12-22,-845.4591598786474
2023-12-23,-1462.5008102879635
2023-12-24,-2047.7886204199556
2023-12-25,1155.2870766336805
2023-12-26,-2851.7230796673252
2023-12-27,2719.4906687157745
2023-12-28,-185.71502637502417
2023-12-29,-960.3560481908472
2023-12-30,-1206.1000797684158
2023-12-31,-868.4700036349922
2024-01-01,3959.825725171837
2024-01-02,206.97026561663907
2024-01-03,-5982.684286187807
2024-01-04,-42.06196776346911
2024-01-05,2847.740463641545
2024-01-06,769.739554504247
2024-01-07,325.95912945728526
2024-01-08,6512.320886224008
2024-01-09,-773.3530541779983
2024-01-10,5476.34567754738
2024-01-11,5013.502071646742
2024-01-12,-8709.720074076224
2024-01-13,-630.0730305269832
2024-01-14,-3330.8433945628863
2024-01-15,-524.4125842499303
2024-01-16,4565.903819317812
2024-01-17,-1202.639011956298
2024-01-18,-7365.908171622444
2024-01-19,371.24628145437663
2024-01-20,-1345.9834595311584
2024-01-21,-1082.553493454844
2024-01-22,-3831.903274036717
2024-01-23,1428.8653107038858
2024-01-24,4686.261615857925
2024-01-25,-105.21046665744778
2024-01-26,6213.857098579785
2024-01-27,-1589.6187927523663
2024-01-28,160.30376292318417
2024-01-29,2199.1785615579283
2024-01-30,4790.08262518335
2024-01-31,2192.846541996874
2024-02-01,632.8638120352521
2024-02-02,3386.518473698331
2024-02-03,-508.3547265011903
2024-02-04,-1083.7305047615444
2024-02-05,795.4340003276621
2024-02-06,687.7883805612151
2024-02-07,3631.831552462266
2024-02-08,1801.9349525885077
2024-02-09,5142.345792583292
2024-02-10,1040.2916125066631
2024-02-11,2461.3122384330973
2024-02-12,6534.346154541357
2024-02-13,981.8712130649876
2024-02-14,5356.601019403316
2024-02-15,-335.4032763322069
2024-02-16,-646.1603094228998
2024-02-17,-1889.1638826112544
2024-02-18,1438.4895454868415
2024-02-19,1162.6281999415755
2024-02-20,403.4282462522603
2024-02-21,-1585.9867810588464
2024-02-22,-1586.7709671201455
2024-02-23,-694.7539800849037
2024-02-24,641.3766072889953
2024-02-25,1904.3546508022143
2024-02-26,6425.578752124156
2024-02-27,5594.182432050453
2024-02-28,11033.464049547189
2024-02-29,-1919.7313714830648
2024-03-01,1888.631149402387
2024-03-02,-1569.8043258688797
2024-03-03,1134.3780006125137
2024-03-04,10409.695231867574
2024-03-05,-9763.41034109999
2024-03-06,5495.719167792856
2024-03-07,4196.108305844417
2024-03-08,7469.017968916888
2024-03-09,2645.971872561058
2024-03-10,1625.8214634883882
2024-03-11,12696.106977136902
2024-03-12,-978.1865306160976
2024-03-13,4456.298618050677
2024-03-14,-3546.343673552291
2024-03-15,-6483.079043269126
2024-03-16,-6387.291413687525
2024-03-17,1359.5749199530494
2024-03-18,-996.135462618502
2024-03-19,-15075.843923403683
2024-03-20,2138.2103259983505
2024-03-21,-937.836615331726
2024-03-22,-3496.760337347593
2024-03-23,-178.5799905471987
2024-03-24,3758.891669143282
2024-03-25,6631.130165878121
2024-03-26,-484.3947565224687
2024-03-27,3479.195919867671
2024-03-28,1550.4968510423869
2024-03-29,-882.8982783099391
2024-03-30,-436.60708381067695
2024-03-31,2337.744805847805
2024-04-01,-3867.107321693358
2024-04-02,-4152.903205449738
2024-04-03,806.1067075182273
2024-04-04,3672.257921897158
2024-04-05,-1680.5272700105734
2024-04-06,715.8094052460443
2024-04-07,1794.1356802735072
2024-04-08,8481.968174764592
2024-04-09,-4786.162149946496
2024-04-10,-261.7818247099728
2024-04-11,1122.330594865762
2024-04-12,-5818.06585217918
2024-04-13,-10148.291679265214
2024-04-14,-1238.8498339494429
2024-04-15,-1426.579530057691
2024-04-16,-1312.2849005211792
2024-04-17,-4531.26700637365
2024-04-18,-1079.3721647752316
2024-04-19,1792.767043377696
2024-04-20,1551.5865430525864
2024-04-21,389.0484054970924
2024-04-22,1402.2223014359918
2024-04-23,-2141.948418487432
2024-04-24,-1958.0984181502856
2024-04-25,-2171.1076045358604
2024-04-26,-3334.32173924917
2024-04-27,-3481.092278350994
2024-04-28,-2018.056095140618
2024-04-29,-745.7367478389756
2024-04-30,-9343.349042895035
2024-05-01,-10006.262508461665
2024-05-02,2372.4715762552364
2024-05-03,5152.3137596416045
2024-05-04,1911.9323096794044
2024-05-05,-531.3466705479719
2024-05-06,-1208.838937574978
2024-05-07,-1031.6166069392184
2024-05-08,-2237.0371242785964
2024-05-09,477.24133337869534
2024-05-10,-2339.720816138654
2024-05-11,-1338.96837515815
2024-05-12,1142.3893549640345
2024-05-13,1560.0569511080507
2024-05-14,-6267.307736713179
2024-05-15,7089.869545192593
2024-05-16,-865.6148367908056
2024-05-17,2061.6385727426114
2024-05-18,-201.82696025579529
2024-05-19,-415.9095271252044
2024-05-20,6986.021041814214
2024-05-21,-3581.1856108408624
2024-05-22,-2107.769630940807
2024-05-23,-2794.6649310362745
2024-05-24,173.62313844186025
2024-05-25,-810.9986167150488
2024-05-26,-565.8589800865279
2024-05-27,60.5302740411683
2024-05-28,-2678.80614042253
2024-05-29,175.35984394003086
2024-05-30,139.50520726090608
2024-05-31,-2323.418916086965
2024-06-01,-316.9974630617781
2024-06-02,111.79125349927128
2024-06-03,2857.5073263313243
2024-06-04,1484.865906667039
2024-06-05,865.6400542133589
2024-06-06,-3243.9577462407087
2024-06-07,-4079.109881864588
2024-06-08,-952.537661607946
2024-06-09,225.1972198964743
2024-06-10,58.46474901134096
2024-06-11,-6523.465919195003
2024-06-12,-307.5250128046964
2024-06-13,-2202.4257813056915
2024-06-14,-2429.0357059508992
2024-06-15,-984.908062404972
2024-06-16,266.73741183759137
2024-06-17,213.58346629059932
2024-06-18,-4244.826095813565
2024-06-19,-727.9499058558582
2024-06-20,-1629.0712162000912
2024-06-21,-1970.7975653749172
2024-06-22,627.5317194689022
2024-06-23,-1760.1875041457213
2024-06-24,-9529.759610102
2024-06-25,-6.6200784405924225
2024-06-26,-1611.9254975380445
2024-06-27,-951.5067523223632
2024-06-28,-536.8487255523249
2024-06-29,-136.52698727491446
2024-06-30,362.90113895181946
2024-07-01,806.6925937132588
2024-07-02,-1824.8916238835557
2024-07-03,-5753.835894513762
2024-07-04,-7616.159591474735
2024-07-05,-8925.989869528967
2024-07-06,1043.7409145773695
2024-07-07,-1393.2638850166911
2024-07-08,589.2805342294332
2024-07-09,2345.651418681787
2024-07-10,-539.4471075876346
2024-07-11,75.34162671844076
2024-07-12,-1287.0405116859786
2024-07-13,2598.9234617220277
2024-07-14,2003.6611383221264
2024-07-15,672.3142357362902
2024-07-16,1023.1015157411904
2024-07-17,-950.7153346696568
2024-07-18,-271.68826199033197
2024-07-19,2394.549161887875
2024-07-20,-1059.2632448274628
2024-07-21,922.1437602796202
2024-07-22,-3703.85463187176
2024-07-23,-564.2604908906118
2024-07-24,-3771.217647501352
2024-07-25,-2462.391021455406
2024-07-26,242.02573995169783
2024-07-27,-525.4934610105078
2024-07-28,-609.6666667710396
2024-07-29,-2099.0851222326464
2024-07-30,-1415.4718627436127
2024-07-31,-981.4872364219208
2024-08-01,489.1563423688181
2024-08-02,-3732.6552552710095
2024-08-03,-4487.471101135609
2024-08-04,-5207.554776670131
2024-08-05,-10058.851672531226
2024-08-06,1203.6829201163298
2024-08-07,-1456.0074798449834
2024-08-08,7280.581639146363
2024-08-09,-1478.028934307984
2024-08-10,-32.662011355776734
2024-08-11,-2075.8954190527747
2024-08-12,-1176.365631173554
2024-08-13,-58.45765132720294
2024-08-14,-4376.089891000079
2024-08-15,-1743.0208453887833
2024-08-16,1960.2853862961088
2024-08-17,30.425447666485105
2024-08-18,-128.7730787945487
2024-08-19,981.1821970325464
2024-08-20,687.1783585780722
2024-08-21,2667.8268075389383
2024-08-22,-999.4006594312208
2024-08-23,7594.208605918191
2024-08-24,-2274.817645012249
2024-08-25,75.21881075853409
2024-08-26,-2955.343047178795
2024-08-27,-4553.028195752162
2024-08-28,-3814.120181624658
2024-08-29,29.00374616608613
2024-08-30,-1811.5978225893657
2024-08-31,-366.76626123577506
2024-09-01,-4075.0561114316824
2024-09-02,157.11844440086244
2024-09-03,-2200.340333345296
2024-09-04,179.5166241998651
2024-09-05,-3499.403024246715
2024-09-06,-5476.856982777517
2024-09-07,-417.1783908099136
2024-09-08,311.12778159798944
2024-09-09,1378.295856020947
2024-09-10,-106.70093621736837
2024-09-11,-1546.2832866289923
2024-09-12,-1870.7376730801768
2024-09-13,2349.781366385198
2024-09-14,-1366.713219073637
2024-09-15,-1129.5735368502114
2024-09-16,-2042.4023444462423
2024-09-17,1150.3029740191034
2024-09-18,1531.5778702973394
2024-09-19,199.56990976150817
2024-09-20,-552.4570082318237
2024-09-21,-227.3145401742981
2024-09-22,113.6104312397382
2024-09-23,1330.7807311605118
2024-09-24,-2097.9451229680176
2024-09-25,-1625.5044282811657
2024-09-26,3789.317035470416
2024-09-27,1471.9927180113173
2024-09-28,-203.28490163145665
2024-09-29,-263.46416626943846
2024-09-30,-1373.0182887067535
2024-10-01,-2011.982662202574
2024-10-02,-777.5605123558942
2024-10-03,-1095.389847381561
2024-10-04,573.9396352126404
2024-10-05,-892.3727888691681
2024-10-06,725.9148905609871
2024-10-07,-2984.1819237024324
2024-10-08,399.52855804446983
2024-10-09,-1551.611299697773
2024-10-10,-1160.3463392064327
2024-10-11,-1266.6633322456944
2024-10-12,-337.10127489879716
2024-10-13,-690.9985478681923
2024-10-14,6734.445391001034
2024-10-15,-1724.001558532485
2024-10-16,-2073.2468936390856
2024-10-17,-462.5121121159579
2024-10-18,-1700.9085388936726
2024-10-19,-704.9227365624027
2024-10-20,1718.9677085580445
2024-10-21,-2186.82500266611
2024-10-22,-828.9358150622727
2024-10-23,-703.8135723209866
2024-10-24,418.3358575565502
2024-10-25,-7305.802153061492
2024-10-26,545.6934158107712
2024-10-27,447.54460061216474
2024-10-28,937.7403110671836
2024-10-29,4822.34865891113
2024-10-30,908.4310845674752
2024-10-31,-4887.850806326014
2024-11-01,-3531.632892756683
2024-11-02,-136.24690120248388
2024-11-03,-1315.8223813993764
2024-11-04,-1695.127418988732
2024-11-05,-293.5173175206127
2024-11-06,11330.536414219836
2024-11-07,909.9986999261216
2024-11-08,1723.7970552039292
2024-11-09,-1503.999091851897
2024-11-10,10973.24771311306
2024-11-11,11034.545449981402
2024-11-12,-1846.0143237163577
2024-11-13,-1714.096179904384
2024-11-14,-2791.5514853278128
2024-11-15,2052.771032466955
2024-11-16,-12.77054076319746
2024-11-17,-433.5373899528454
2024-11-18,743.7443869052122
2024-11-19,2091.623019499247
2024-11-20,-1888.7780766509948
2024-11-21,1609.064722473728
2024-11-22,-2396.466357244718
2024-11-23,-4033.851329877803
2024-11-24,-1320.3585796728016
2024-11-25,-8177.456998916296
2024-11-26,-647.7123341539804
2024-11-27,-936.2452938209146
2024-11-28,538.9692991158373
2024-11-29,419.94356162805946
2024-11-30,-1050.0498418300683
2024-12-01,-1127.8587271840408
2024-12-02,-2841.7546364339028
2024-12-03,-3460.772031112394
2024-12-04,1200.9457061941257
2024-12-05,5828.827738524583
2024-12-06,374.14280028211624
2024-12-07,-1853.7041178132783
2024-12-08,72.07821761773985
2024-12-09,-9226.763506714824
2024-12-10,-3045.511975042615
2024-12-11,-1852.1999716709104
2024-12-12,-1479.7016255633748
2024-12-13,-1183.172431113475
2024-12-14,-944.8313287720938
2024-12-15,5726.329086385497
2024-12-16,-3340.641947747059
2024-12-17,-1088.822771470824
2024-12-18,-8833.10172627738
2024-12-19,-389.0116823845903
2024-12-20,-6109.412939643164
2024-12-21,-177.68074700928315
2024-12-22,-1929.714979199656
2024-12-23,-251.6777088384911
2024-12-24,2111.971896231172
2024-12-25,-877.782566691384
2024-12-26,-3725.456128365146
2024-12-27,-151.86896874546915
2024-12-28,409.77955371505567
2024-12-29,-3881.3631047240983
2024-12-30,-2589.6263038127145
2024-12-31,224.3398000975383
2025-01-01,-896.622600436814
2025-01-02,1438.175016389721
2025-01-03,1173.742905997049
2025-01-04,55.712465163373565
2025-01-05,-26.31409699825879
2025-01-06,68.04938660852808
2025-01-07,-4337.322886615633
2025-01-08,-4377.93417836627
2025-01-09,-5692.63604232477
2025-01-10,434.4815806013713
2025-01-11,-799.4211080765152
2025-01-12,-747.6279031625048
2025-01-13,-7930.03871731953
2025-01-14,599.5403378604015
2025-01-15,-700.914527743823
2025-01-16,-1738.3360027633514
2025-01-17,1716.9983523186238
2025-01-18,-3074.201510546505
2025-01-19,-3057.185886770037
2025-01-20,-787.4016625132355
2025-01-21,-1943.97410575298
2025-01-22,-2297.0940318480075
2025-01-23,-3203.7634150501713
2025-01-24,-1927.321641068142
2025-01-25,1223.8033322644858
2025-01-26,-1412.265526043578
2025-01-27,-7576.31819902471
2025-01-28,-1652.8570421463176
2025-01-29,1338.9337340978605
2025-01-30,-34.99688773339924
2025-01-31,280.74989068815205
2025-02-01,-1840.8754582251763
2025-02-02,-6416.48626968545
2025-02-03,-2957.741711183595
2025-02-04,-5093.786097941946
2025-02-05,-4837.595770047133
2025-02-06,-1051.8321168736297
2025-02-07,-3893.238139734263
2025-02-08,-1439.2874712480464
2025-02-09,-1864.6629389619475
2025-02-10,-2030.2274834255193
2025-02-11,-2598.7805640081365
2025-02-12,-1698.7531788171577
2025-02-13,-3234.511650691219
2025-02-14,-227.5743915687567
2025-02-15,-860.4338950195267
2025-02-16,-743.8700386357116
2025-02-17,-839.7858851314903
